false,MLS Number,Address,City/Location,State Or Province,Zip,Subdivision,Area,Market Area,Original List Price,Close Price,Close Price Adj,Lot Size,SF,Prc/SF,Price Sq Ft List,Price Sq Ft Sold,Price Sq Ft Adj Sold,Close Date,Maint Fee Amt,Maint Fee Pay Schedule,YB,BR,FB,HB,DOM,CDOM,Latitude,Longitude,Tax Year,Tax Amount,Tax Rate,School District,School Elementary,School Middle,School High,Pool Private,Ownership,Property Type,Property Sub Type
false,70346802,6911 Skyline Park Drive,Katy,Texas,77449,Highland Creek Village Sec 01,25,Bear Creek South,"$120,000","$145,700","$145,700","7,800","1,349",$108.01,$88.95,$108.01,$108.01,06/17/2021,$450,Annually,1984,3,2,0,5,5,29.878400,-95.707820,2020,"3,634",2.75,13 - Cypress-Fairbanks,DURYEA ELEMENTARY SCHOOL,HOPPER MIDDLE SCHOOL,CYPRESS SPRINGS HIGH SCHOOL,No,Full Ownership,Free Standing,
false,39823889,2710 21st Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$149,813","$146,500","$146,500","18,748","1,200",$122.08,$124.84,$122.08,$122.08,07/30/2021,,,0,3,1,0,41,41,30.080113,-96.092686,2020,"2,235",2.47,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,31176223,6450 New World Drive,Katy,Texas,77449,Settlers Village,25,Bear Creek South,"$150,000","$147,000","$147,000","6,844","1,176",$125.00,$127.55,$125.00,$125.00,01/14/2021,$700,Annually,1983,2,2,0,4,4,29.871555,-95.732399,2020,"4,031",2.93,13 - Cypress-Fairbanks,WALKER ELEMENTARY SCHOOL (CYPRESS-FAIRBANKS),ROWE MIDDLE SCHOOL,CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,22957707,20114 Wheat Snow Lane,Katy,Texas,77449,Westgreen Sec 02,25,Katy - North,"$147,500","$147,500","$147,500","8,030","1,120",$131.70,$131.70,$131.70,$131.70,05/19/2021,$400,Annually,1981,3,2,0,,0,29.798563,-95.730193,2020,"2,957",2.42,30 - Katy,SUNDOWN ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,90989104,1711 Bugle Run Drive,Katy,Texas,77449,Parkway West Sec 01 R/P,25,Katy - North,"$152,000","$148,000","$148,000","4,766",918,$161.22,$165.58,$161.22,$161.22,03/22/2021,$340,Annually,1983,2,1,0,4,4,29.791767,-95.738126,2020,"2,583",2.49,30 - Katy,FRANZ ELEMENTARY SCHOOL,MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,28401825,1723 Bugle Run Drive,Katy,Texas,77449,Parkway West Sec 01 R/P,25,Katy - North,"$145,000","$148,225","$147,225","6,880",918,$161.47,$157.95,$161.47,$160.38,02/22/2021,$375,,1983,2,1,0,18,18,29.792102,-95.737965,2020,"2,830",2.55,30 - Katy,FRANZ ELEMENTARY SCHOOL,MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,Full Ownership,Free Standing,
false,43094177,20123 Telegraph Square Lane,Katy,Texas,77449,Westgreen Sec 02,25,Katy - North,"$125,000","$149,000","$149,000","6,050","1,200",$124.17,$104.17,$124.17,$124.17,05/28/2021,$407,Annually,1981,3,1,1,6,6,29.796011,-95.729401,2020,"3,179",2.42,30 - Katy,SUNDOWN ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,34089292,1441 15th Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$149,900","$149,900","$149,900","12,502","1,170",$128.12,$128.12,$128.12,$128.12,05/21/2021,,,1970,3,1,0,8,8,30.091521,-96.085066,2020,"2,324",2.47,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,Full Ownership,Free Standing,
false,86532388,425 14th Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$165,000","$150,000","$145,000","6,251",774,$193.80,$193.80,$193.80,$187.34,10/07/2021,,,1970,2,1,0,19,19,30.100757,-96.083424,2020,712,2.47,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,87642663,6331 Torrance Elms Court,Katy,Texas,77449,Lakeville,25,Bear Creek South,"$150,000","$150,000","$150,000","4,059","2,124",$70.62,$70.62,$70.62,$70.62,04/06/2021,$350,Annually,2004,3,2,1,,0,29.868891,-95.723390,2020,"5,079",2.90,13 - Cypress-Fairbanks,HEMMENWAY ELEMENTARY SCHOOL,ROWE MIDDLE SCHOOL,CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,36071094,20226 Linden Tree Drive,Katy,Texas,77449,Raintree Village Sec 01 R/P &,25,Katy - North,"$150,000","$152,000","$152,000","5,400",948,$160.34,$158.23,$160.34,$160.34,09/30/2021,$400,Annually,1983,2,1,0,4,4,29.805302,-95.733532,2020,"3,072",2.69,30 - Katy,FRANZ ELEMENTARY SCHOOL,MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,83584633,17151 Ranch Country Road,Hockley,Texas,77447,Ranch Country Sec 01,35,Hockley,"$169,000","$152,000","$152,000","7,700","1,315",$115.59,$120.91,$115.59,$115.59,10/28/2021,$250,Annually,1978,3,2,0,29,29,30.016431,-95.801868,2020,"3,399",2.87,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,79648216,6303 Scotchwood Drive,Katy,Texas,77449,Brenwood Park Sec 01,25,Bear Creek South,"$148,000","$152,000","$152,000","4,852","1,178",$129.03,$125.64,$129.03,$129.03,07/12/2021,$250,Annually,2004,2,1,1,4,4,29.861295,-95.699638,2020,"3,186",2.75,13 - Cypress-Fairbanks,MCFEE ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS LAKES HIGH SCHOOL,No,Full Ownership,Free Standing,
false,89104920,25865 Cathy Drive,Hockley,Texas,77447,Lakeview Club,26,Hockley,"$152,999","$152,999","$152,999","16,117",836,$183.01,$183.01,$183.01,$183.01,03/26/2021,,,1950,2,2,0,349,349,30.152011,-95.821976,2019,"1,089",2.13,55 - Waller,EVELYN TURLINGTON ELEMENTARY SCHOOL,SCHULTZ JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,45584767,18519 N Lyford Drive,Katy,Texas,77449,Brenwood Sec 03,25,Bear Creek South,"$157,500","$153,000","$153,000","3,434","1,339",$114.26,$115.76,$114.26,$114.26,01/04/2021,$495,Annually,1985,3,2,0,56,56,29.861585,-95.693018,2019,"3,032",2.79,13 - Cypress-Fairbanks,MCFEE ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS LAKES HIGH SCHOOL,No,,Free Standing,
false,91508882,1806 CROSSCOACH Lane,Katy,Texas,77449,WESTGREEN,25,Katy - North,"$155,000","$155,000","$149,975","6,300","1,225",$126.53,$126.53,$126.53,$122.43,12/27/2021,$407,Annually,1981,3,2,0,,0,29.792976,-95.733552,2021,"3,365",2.42,30 - Katy,SUNDOWN ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,Full Ownership,Free Standing,
false,81329113,6105 Elton Knolls Street,Katy,Texas,77449,Lakeville Sec 02 Amd,25,Bear Creek South,"$155,000","$155,000","$155,000","2,548","1,204",$128.74,$128.74,$128.74,$128.74,06/15/2021,$560,Annually,2004,3,2,0,1,1,29.864889,-95.722275,2020,"3,617",2.90,13 - Cypress-Fairbanks,HEMMENWAY ELEMENTARY SCHOOL,ROWE MIDDLE SCHOOL,CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,18766679,2515 Raintree Village Drive,Katy,Texas,77449,Raintree Village,25,Katy - North,"$149,900","$155,000","$155,000","5,610",850,$182.35,$176.35,$182.35,$182.35,05/10/2021,$440,Annually,1983,2,1,0,2,2,29.803737,-95.739393,2020,"3,101",2.69,30 - Katy,FRANZ ELEMENTARY SCHOOL,MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,4586855,24403 Broken Bow Lane,Hockley,Texas,77447,Ranch Country Sec 02,35,Hockley,"$145,000","$155,000","$155,000","6,300","1,400",$110.71,$103.57,$110.71,$110.71,03/12/2021,$280,Annually,1978,3,2,0,6,6,30.023672,-95.805441,2020,"3,549",2.89,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,48590132,232 3rd Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$169,900","$155,000","$152,750","6,251","1,265",$122.53,$122.53,$122.53,$120.75,05/25/2021,,,2009,3,2,0,94,94,30.102228,-96.070175,2020,"2,826",2.60,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,83832156,20510 Cocoplum Drive,Katy,Texas,77449,Raintree Village Sec 01 R/P &,25,Katy - North,"$145,000","$156,000","$156,000","5,668",928,$168.10,$156.25,$168.10,$168.10,03/18/2021,$436,Annually,1983,2,1,0,3,3,29.804512,-95.739551,2020,"3,245",2.77,30 - Katy,FRANZ ELEMENTARY SCHOOL,MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,28544385,1630 23rd Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$159,000","$156,499","$153,999","6,250","1,370",$114.23,$114.23,$114.23,$112.41,03/26/2021,,,2020,3,2,0,116,116,30.090968,-96.094449,2020,916,2.60,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,74438773,1610 23rd Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$159,000","$156,499","$153,999","6,250","1,370",$114.23,$114.23,$114.23,$112.41,03/22/2021,,,2020,3,2,0,99,99,30.094314,-96.094140,2020,916,2.60,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,98576231,24406 Kennedy Ranch Dr,Hockley,Texas,77447,Ranch Country,35,Hockley,"$154,900","$157,000","$157,000",,998,$157.31,$155.21,$157.31,$157.31,12/23/2021,,,1982,3,1,0,8,8,30.019687,-95.806421,,,,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,75936044,24314 Jumping Jay Drive,Hockley,Texas,77447,Ranch Country 7,35,Hockley,"$155,000","$157,000","$157,000","6,300","1,050",$149.52,$147.62,$149.52,$149.52,11/23/2021,$250,Annually,1981,3,1,0,4,4,30.021890,-95.804918,2021,"2,584",2.87,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,81845933,19430 Cypress Bay Court,Katy,Texas,77449,Cypress Meadows 02,25,Bear Creek South,"$149,900","$157,500","$157,500","5,175","1,033",$152.47,$145.11,$152.47,$152.47,07/23/2021,$350,Annually,1982,2,2,0,7,7,29.836047,-95.710595,2020,"3,530",2.88,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,75681831,122 Pine Meadows Circle,Prairie View,Texas,77445,Pine Meadows Prairie View,26,Waller,"$165,000","$159,000","$157,000","10,890","1,458",$109.05,$109.05,$109.05,$107.68,12/30/2021,,,1983,3,1,0,22,22,30.075509,-96.011734,2021,"2,420",2.81,55 - Waller,H T JONES ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,3140304,203 Canal Street,Garwood,Texas,77442,Garwood,56,,"$154,000","$159,000","$159,000",,"1,620",$98.15,$95.06,$98.15,$98.15,09/30/2021,,,2003,3,2,1,8,8,29.449830,-96.402017,2020,"1,774",2.04,161 - Rice Consolidated,GARWOOD ELEMENTARY SCHOOL,RICE JUNIOR HIGH SCHOOL (RICE CISD),RICE HIGH SCHOOL (RICE CISD),No,,Free Standing,
false,80857846,19458 Cypress Canyon Drive,Katy,Texas,77449,Cypress Meadows 02,25,Bear Creek South,"$159,000","$159,000","$158,000","5,400",952,$167.02,$167.02,$167.02,$165.97,02/09/2021,$350,Annually,1982,3,1,1,2,2,29.837554,-95.710344,2020,"3,330",2.95,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,Yes,,Free Standing,
false,65479717,24427 Broken Bow Lane,Hockley,Texas,77447,Ranch Country Sec 02,35,Hockley,"$176,900","$159,990","$159,990","6,825","1,365",$117.21,$129.60,$117.21,$117.21,03/18/2021,$250,Annually,1978,3,2,0,4,4,30.023696,-95.806625,2020,"3,377",2.89,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,2748108,2215 Washington Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$159,900","$160,000","$160,000","12,502","1,107",$144.53,$144.44,$144.53,$144.53,09/17/2021,,,2018,3,2,0,2,2,30.094944,-96.093061,2020,"2,585",2.47,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,Full Ownership,Free Standing,
false,33530743,6239 Settlers Square Lane,Katy,Texas,77449,Lakeville Sec 01,25,Bear Creek South,"$160,000","$160,000","$159,000","2,908","1,340",$119.40,$119.40,$119.40,$118.66,07/13/2021,$599,Annually,2003,3,2,1,,0,29.868491,-95.728561,2020,"3,869",2.90,13 - Cypress-Fairbanks,HEMMENWAY ELEMENTARY SCHOOL,ROWE MIDDLE SCHOOL,CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,9866950,19202 Cypress Canyon Drive,Katy,Texas,77449,Cypress Meadows 01 R P,25,Bear Creek South,"$170,000","$160,000","$160,000","5,625","1,273",$125.69,$133.54,$125.69,$125.69,07/23/2021,$350,Annually,1981,2,1,0,8,8,29.837509,-95.704060,2020,"4,090",2.88,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,51251474,2219 Anthony Hay Lane,Katy,Texas,77449,Williamsburg Colony Sec 02 R/P,25,Katy - North,"$150,000","$160,000","$160,000","6,600","1,384",$115.61,$108.38,$115.61,$115.61,06/01/2021,$410,Annually,1979,3,2,0,3,3,29.805491,-95.768610,2020,"3,670",2.52,30 - Katy,WINBORN ELEMENTARY SCHOOL,MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,Full Ownership,Free Standing,
false,22172719,6815 Heather Hollow Drive,Katy,Texas,77449,Autumn Run Sec 01,25,Bear Creek South,"$150,000","$160,000","$160,000","6,333","1,176",$136.05,$127.55,$136.05,$136.05,03/12/2021,$440,Annually,1984,3,2,0,8,8,29.875460,-95.687823,2020,"3,263",2.66,13 - Cypress-Fairbanks,JOWELL ELEMENTARY SCHOOL,KAHLA MIDDLE SCHOOL,CYPRESS SPRINGS HIGH SCHOOL,No,Full Ownership,Free Standing,
false,71769051,24314 Palm Cockatoo Drive,Hockley,Texas,77447,Cypresswood Trls Sec 01,35,Hockley,"$151,900","$160,000","$160,000","5,004","1,174",$136.29,$129.39,$136.29,$136.29,01/15/2021,$250,Annually,2006,3,2,0,1,1,30.015602,-95.803047,2019,"4,087",2.89,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,10591812,17218 Falcons Nest Landing Drive,Hockley,Texas,77447,CYPRESSWOOD TRAILS,35,Hockley,"$155,000","$160,000","$160,000","4,400","1,305",$122.61,$118.77,$122.61,$122.61,02/05/2021,$250,Annually,2008,3,2,0,30,30,30.016320,-95.804878,2020,"4,011",2.89,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,25859465,20567 Sycamore Crest Lane,Katy,Texas,77449,Lakeville Sec 07,25,Bear Creek South,"$161,900","$162,000","$162,000","3,160","1,199",$135.11,$135.03,$135.11,$135.11,01/27/2021,$569,Annually,2010,3,2,0,2,2,29.866751,-95.722475,2020,"4,064",2.93,13 - Cypress-Fairbanks,HEMMENWAY ELEMENTARY SCHOOL,ROWE MIDDLE SCHOOL,CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,12300406,20917 Patriot Park Lane,Katy,Texas,77449,Lakeville Sec 03,25,Bear Creek South,"$165,000","$162,500","$158,862","3,807","1,152",$141.06,$143.23,$141.06,$137.90,07/02/2021,$569,Annually,2004,3,2,0,5,5,29.869827,-95.727271,2020,"3,434",2.90,13 - Cypress-Fairbanks,HEMMENWAY ELEMENTARY SCHOOL,ROWE MIDDLE SCHOOL,CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,79688429,4430 Daisy Meadow Drive,Katy,Texas,77449,Cypress Meadows 03,25,Bear Creek South,"$158,000","$163,000","$163,000","4,725",852,$191.31,$185.45,$191.31,$191.31,11/10/2021,$350,Annually,1983,2,1,0,14,14,29.836848,-95.711881,2020,"3,070",2.88,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,36630530,19442 Cypress Bay Ct,Katy,Texas,77449,Cypress Meadow 02,25,Bear Creek South,"$165,000","$163,000","$160,000","5,855",820,$198.78,$201.22,$198.78,$195.12,04/23/2021,$350,Annually,1982,3,2,0,8,8,29.836031,-95.711040,,,,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,95331480,20226 Telegraph Square Lane,Katy,Texas,77449,Westgreen Sec 01,25,Katy - North,"$169,900","$164,000","$164,000","6,300","1,114",$147.22,$152.51,$147.22,$147.22,11/05/2021,,,1980,2,2,0,4,4,29.795338,-95.732596,2021,"3,369",2.42,30 - Katy,SUNDOWN ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,24437140,24118 Running Iron Drive,Hockley,Texas,77447,Ranch Country Sec 03,35,Hockley,"$163,000","$164,700","$164,700","6,825","1,078",$152.78,$151.21,$152.78,$152.78,10/14/2021,$250,Annually,1981,3,2,0,6,6,30.021127,-95.801571,2020,"3,769",2.87,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,70767536,439 1st Street,Hempstead,Texas,77445,Town of Hempstead,26,Hempstead,"$164,924","$164,924","$160,924",,"1,278",$129.05,$129.05,$129.05,$125.92,05/27/2021,,,2021,3,2,0,69,69,30.085034,-96.076866,2019,,2.59,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,Full Ownership,Free Standing,
false,32461116,2038 3rd Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$146,990","$164,990","$164,990","6,250","1,209",$136.47,$136.47,$136.47,$136.47,09/22/2021,,,2021,4,2,0,27,27,30.085784,-96.070957,2020,"1,221",2.60,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,8036688,4330 Daisy Meadow Drive,Katy,Texas,77449,Cypress Meadows 03,25,Bear Creek South,"$165,000","$165,000","$165,000","4,725",820,$201.22,$201.22,$201.22,$201.22,12/17/2021,$350,Annually,1983,2,1,0,5,5,29.835336,-95.711851,2021,"3,472",2.88,13 - Cypress-Fairbanks,M ROBINSON ELEMENTARY SCHOOL,THORNTON MIDDLE SCHOOL (CY-FAIR),CYPRESS PARK HIGH SCHOOL,No,,Free Standing,
false,95546489,6431 Mountain Pines Lane,Katy,Texas,77449,Austinville,25,Bear Creek South,"$169,900","$165,000","$164,500","3,200","1,032",$159.88,$164.63,$159.88,$159.40,11/10/2021,$365,Annually,2007,3,2,0,4,4,29.869045,-95.690678,2021,"3,841",2.73,13 - Cypress-Fairbanks,MCFEE ELEMENTARY SCHOOL,KAHLA MIDDLE SCHOOL,CYPRESS SPRINGS HIGH SCHOOL,No,,Free Standing,
false,45809929,2939 High Plains Drive,Katy,Texas,77449,Sundown Glen Sec 01,25,Katy - North,"$164,900","$165,000","$165,000","5,250","1,126",$146.54,$146.45,$146.54,$146.54,08/24/2021,$400,Annually,1983,3,2,0,2,2,29.810022,-95.728064,2020,"3,968",3.06,30 - Katy,STEPHENS ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,Full Ownership,Free Standing,
false,86517835,726 Market Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$149,900","$165,000","$165,000","15,625","1,954",$84.44,$76.71,$84.44,$84.44,04/23/2021,,,1942,3,2,0,10,10,30.088147,-96.075757,2020,"4,034",2.47,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,44236620,24779 Shannon Street,Hempstead,Texas,77445,Rolling Hills 5,26,Waller,"$160,000","$165,000","$165,000","33,541","1,480",$111.49,$108.11,$111.49,$111.49,04/15/2021,$60,Annually,1973,3,2,0,17,17,30.159177,-96.018044,2020,"2,717",2.08,55 - Waller,FIELDS STORE ELEMENTARY SCHOOL,SCHULTZ JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,27607311,302 Washington Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$187,000","$165,000","$140,000","6,251","1,428",$115.55,$115.55,$115.55,$98.04,04/08/2021,,,1997,3,2,0,26*,33,30.094464,-96.070557,2020,"2,673",2.47,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,79366481,20222 Apache Gardens Lane,Katy,Texas,77449,Westgreen,25,Katy - North,"$170,000","$165,000","$165,000","5,775","1,152",$143.23,$147.57,$143.23,$143.23,03/08/2021,$450,Annually,1981,3,2,0,,0,29.796040,-95.732441,2020,"3,444",2.49,30 - Katy,SUNDOWN ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,,Free Standing,
false,68472662,449 1st Street,Hempstead,Texas,77445,Town of Hempstead,26,Hempstead,"$165,924","$165,924","$163,924",,"1,278",$129.83,$129.83,$129.83,$128.27,05/28/2021,,,2021,3,2,0,132,132,30.085034,-96.076866,2019,,2.59,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,Full Ownership,Free Standing,
false,58970917,17243 Ranch Country Road,Hockley,Texas,77447,Ranch Country Sec 06,35,Hockley,"$149,900","$166,000","$166,000","6,490","1,300",$127.69,$115.31,$127.69,$127.69,02/19/2021,$220,Annually,2004,3,2,0,4,4,30.018393,-95.801962,2020,"3,509",2.89,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
false,34797289,3019 Sunset Park Drive,Katy,Texas,77449,Sunset Meadow,25,Katy - North,"$165,000","$166,500","$158,000","6,440","1,518",$109.68,$108.70,$109.68,$104.08,05/25/2021,$485,Annually,2005,3,2,0,,0,29.813699,-95.726006,2019,"3,745",2.55,30 - Katy,STEPHENS ELEMENTARY SCHOOL (KATY),MORTON RANCH JUNIOR HIGH SCHOOL,MORTON RANCH HIGH SCHOOL,No,Full Ownership,Free Standing,
false,61447696,1640 23rd Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$169,000","$166,500","$164,000","6,250","1,438",$115.79,$115.79,$115.79,$114.05,04/23/2021,,,2020,3,2,0,52,52,30.094314,-96.094140,2020,916,2.60,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,7706005,1620 23rd Street,Hempstead,Texas,77445,Hempstead,26,Hempstead,"$169,000","$166,500","$164,000","6,250","1,438",$115.79,$115.79,$115.79,$114.05,05/03/2021,,,2020,3,2,0,133,133,30.090968,-96.094449,2020,916,2.60,24 - Hempstead,HEMPSTEAD ELEMENTARY SCHOOL,HEMPSTEAD MIDDLE SCHOOL,HEMPSTEAD HIGH SCHOOL,No,,Free Standing,
false,66937462,24022 Jumping Jay Lane,Hockley,Texas,77447,Ranch Country Sec 03,35,Hockley,"$162,990","$167,000","$166,000","9,142","1,253",$133.28,$130.08,$133.28,$132.48,11/23/2021,$250,Annually,1980,3,2,0,4,4,30.021866,-95.800250,2021,"4,109",2.87,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,,Free Standing,
false,69057640,20544 Patriot Park Lane,Katy,Texas,77449,Lakeville,25,Bear Creek South,"$155,000","$167,000","$166,222","2,538","1,004",$166.33,$154.38,$166.33,$165.56,08/31/2021,$569,Annually,2005,2,2,0,9,9,29.870324,-95.722150,2020,"3,544",2.90,13 - Cypress-Fairbanks,HEMMENWAY ELEMENTARY SCHOOL,ROWE MIDDLE SCHOOL,CYPRESS PARK HIGH SCHOOL,No,Full Ownership,Free Standing,
false,33387521,24127 Bar Kay Lane,Hockley,Texas,77447,Ranch Country,35,Hockley,"$156,000","$167,100","$167,100","6,300","1,143",$146.19,$136.48,$146.19,$146.19,02/26/2021,$250,Annually,2003,3,2,0,1,1,30.017949,-95.801363,2020,"3,402",2.87,55 - Waller,ROBERTS ROAD ELEMENTARY SCHOOL,WALLER JUNIOR HIGH SCHOOL,WALLER HIGH SCHOOL,No,Full Ownership,Free Standing,
